fecha,aero,v1,v2,vb1,vb2,w1,w2,n1,n2,n3,t1,td,qnh,closed,Metar
Ene2024-152000Z,SPZO,03012KT,340V070,9999,,,,BKN043,,,20,6,1028,0,"('SPZO', 'Ene2024-152000Z', '03012KT', '340V070', '9999', 'BKN043', '20/06', 'Q1028')"
Ene2024-152100Z,SPZO,04009KT,330V070,9999,,,,BKN043,,,19,6,1028,0,"('SPZO', 'Ene2024-152100Z', '04009KT', '330V070', '9999', 'BKN043', '19/06', 'Q1028')"
Ene2024-152200Z,SPZO,VRB05G18KT,,9999,,,,SCT046,SCT080,,19,6,1028,0,"('SPZO', 'Ene2024-152200Z', 'VRB05G18KT', '9999', 'SCT046', 'SCT080', '19/06', 'Q1028')"
Ene2024-152300Z,SPZO,10006KT,,9999,,,,SCT050,,,17,7,1029,0,"('SPZO', 'Ene2024-152300Z', '10006KT', '9999', 'SCT050', '17/07', 'Q1029')"
Ene2024-160000Z,SPZO,VRB05KT,,9999,,,,SCT100,,,16,6,1030,0,"('SPZO', 'Ene2024-160000Z', 'VRB05KT', '9999', 'SCT100', '16/06', 'Q1030')"
Ene2024-160100Z,SPZO,VRB03KT,,9999,,,,NSC,,,15,7,1031,0,"('SPZO', 'Ene2024-160100Z', 'VRB03KT', '9999', 'NSC', '15/07', 'Q1031')"
Ene2024-160200Z,SPZO,11003KT,,9999,,,,FEW050,,,15,7,1032,0,"('SPZO', 'Ene2024-160200Z', '11003KT', '9999', 'FEW050', '15/07', 'Q1032')"
Ene2024-160300Z,SPZO,VRB02KT,,9999,,,,FEW100,,,13,7,1033,0,"('SPZO', 'Ene2024-160300Z', 'VRB02KT', '9999', 'FEW100', '13/07', 'Q1033')"
Ene2024-160400Z,SPZO,VRB02KT,,9999,,,,SCT050,,,12,7,1033,0,"('SPZO', 'Ene2024-160400Z', 'VRB02KT', '9999', 'SCT050', '12/07', 'Q1033')"
Ene2024-160500Z,SPZO,VRB02KT,,9999,,,,NSC,,,11,7,1033,0,"('SPZO', 'Ene2024-160500Z', 'VRB02KT', '9999', 'NSC', '11/07', 'Q1033')"
Ene2024-160600Z,SPZO,VRB02KT,,9999,,,,OVC077,,,11,7,1032,0,"('SPZO', 'Ene2024-160600Z', 'VRB02KT', '9999', 'OVC077', '11/07', 'Q1032')"
Ene2024-160700Z,SPZO,00000KT,,9999,,,,SCT050,,,11,7,1031,0,"('SPZO', 'Ene2024-160700Z', '00000KT', '9999', 'SCT050', '11/07', 'Q1031')"
Ene2024-160800Z,SPZO,28003KT,,9999,,,,SCT050,,,11,7,1031,0,"('SPZO', 'Ene2024-160800Z', '28003KT', '9999', 'SCT050', '11/07', 'Q1031')"
Ene2024-160900Z,SPZO,29003KT,270V330,9999,,,,FEW050,SCT100,,11,7,1031,0,"('SPZO', 'Ene2024-160900Z', '29003KT', '270V330', '9999', 'FEW050', 'SCT100', '11/07', 'Q1031')"
Ene2024-161000Z,SPZO,00000KT,,9999,,,,SCT050,SCT100,,11,7,1031,0,"('SPZO', 'Ene2024-161000Z', '00000KT', '9999', 'SCT050', 'SCT100', '11/07', 'Q1031')"
Ene2024-161100Z,SPZO,08003KT,,9999,,,,SCT036,BKN080,,11,8,1032,0,"('SPZO', 'Ene2024-161100Z', '08003KT', '9999', 'SCT036', 'BKN080', '11/08', 'Q1032')"
Ene2024-161200Z,SPZO,26004KT,230V290,9999,,,,SCT036,BKN080,,12,7,1033,0,"('SPZO', 'Ene2024-161200Z', '26004KT', '230V290', '9999', 'SCT036', 'BKN080', '12/07', 'Q1033')"
Ene2024-161300Z,SPZO,VRB02KT,,9999,,,,SCT036,BKN080,,14,7,1033,0,"('SPZO', 'Ene2024-161300Z', 'VRB02KT', '9999', 'SCT036', 'BKN080', '14/07', 'Q1033')"
Ene2024-161400Z,SPZO,VRB03KT,,9999,,,,SCT040,BKN080,,16,6,1033,0,"('SPZO', 'Ene2024-161400Z', 'VRB03KT', '9999', 'SCT040', 'BKN080', '16/06', 'Q1033')"
Ene2024-161500Z,SPZO,VRB03KT,,9999,,,,SCT043,SCT100,,18,8,1033,0,"('SPZO', 'Ene2024-161500Z', 'VRB03KT', '9999', 'SCT043', 'SCT100', '18/08', 'Q1033')"
Ene2024-161600Z,SPZO,VRB06KT,,9999,,,,SCT043,BKN100,,19,7,1033,0,"('SPZO', 'Ene2024-161600Z', 'VRB06KT', '9999', 'SCT043', 'BKN100', '19/07', 'Q1033')"
Ene2024-161700Z,SPZO,21003KT,170V240,9999,,,,BKN046,BKN100,,19,6,1032,0,"('SPZO', 'Ene2024-161700Z', '21003KT', '170V240', '9999', 'BKN046', 'BKN100', '19/06', 'Q1032')"
Ene2024-161800Z,SPZO,VRB04KT,,9999,,,,BKN046,SCT080,,21,7,1030,0,"('SPZO', 'Ene2024-161800Z', 'VRB04KT', '9999', 'BKN046', 'SCT080', '21/07', 'Q1030')"
Ene2024-161900Z,SPZO,VRB04KT,,9999,,,,SCT050,SCT100,,22,7,1029,0,"('SPZO', 'Ene2024-161900Z', 'VRB04KT', '9999', 'SCT050', 'SCT100', '22/07', 'Q1029')"
Ene2024-162000Z,SPZO,11006KT,060V190,9999,,,,SCT050,SCT100,,23,9,1027,0,"('SPZO', 'Ene2024-162000Z', '11006KT', '060V190', '9999', 'SCT050', 'SCT100', '23/09', 'Q1027')"
Ene2024-162100Z,SPZO,09006KT,040V150,9999,,,,SCT050,SCT100,,21,8,1027,0,"('SPZO', 'Ene2024-162100Z', '09006KT', '040V150', '9999', 'SCT050', 'SCT100', '21/08', 'Q1027')"
Ene2024-162200Z,SPZO,12007KT,060V190,9999,,,,SCT050,BKN120,,21,7,1027,0,"('SPZO', 'Ene2024-162200Z', '12007KT', '060V190', '9999', 'SCT050', 'BKN120', '21/07', 'Q1027')"
Ene2024-162300Z,SPZO,27013KT,,9999,,,,SCT046,BKN080,,18,8,1028,0,"('SPZO', 'Ene2024-162300Z', '27013KT', '9999', 'SCT046', 'BKN080', '18/08', 'Q1028')"
Ene2024-170000Z,SPZO,06006KT,030V090,9999,,,,SCT046,BKN080,,18,8,1030,0,"('SPZO', 'Ene2024-170000Z', '06006KT', '030V090', '9999', 'SCT046', 'BKN080', '18/08', 'Q1030')"
Ene2024-170100Z,SPZO,08005KT,,9999,,,,FEW050,SCT100,,15,7,1031,0,"('SPZO', 'Ene2024-170100Z', '08005KT', '9999', 'FEW050', 'SCT100', '15/07', 'Q1031')"
Ene2024-170200Z,SPZO,12003KT,090V180,9999,,,,FEW050,,,15,7,1032,0,"('SPZO', 'Ene2024-170200Z', '12003KT', '090V180', '9999', 'FEW050', '15/07', 'Q1032')"
Ene2024-170300Z,SPZO,08003KT,,9999,,,,SCT050,,,13,7,1033,0,"('SPZO', 'Ene2024-170300Z', '08003KT', '9999', 'SCT050', '13/07', 'Q1033')"
Ene2024-170400Z,SPZO,09003KT,,9999,,,,SCT050,SCT080,,13,8,1033,0,"('SPZO', 'Ene2024-170400Z', '09003KT', '9999', 'SCT050', 'SCT080', '13/08', 'Q1033')"
Ene2024-170500Z,SPZO,07003KT,,9999,,,,SCT050,SCT080,,14,8,1033,0,"('SPZO', 'Ene2024-170500Z', '07003KT', '9999', 'SCT050', 'SCT080', '14/08', 'Q1033')"
Ene2024-170600Z,SPZO,12004KT,090V160,9999,,,,SCT050,SCT080,,14,8,1032,0,"('SPZO', 'Ene2024-170600Z', '12004KT', '090V160', '9999', 'SCT050', 'SCT080', '14/08', 'Q1032')"
Ene2024-170700Z,SPZO,09004KT,,9999,,,,FEW050,BKN100,,13,8,1031,0,"('SPZO', 'Ene2024-170700Z', '09004KT', '9999', 'FEW050', 'BKN100', '13/08', 'Q1031')"
Ene2024-170800Z,SPZO,31003KT,280V340,9999,,,,FEW050,BKN100,,13,8,1031,0,"('SPZO', 'Ene2024-170800Z', '31003KT', '280V340', '9999', 'FEW050', 'BKN100', '13/08', 'Q1031')"
Ene2024-170900Z,SPZO,11005KT,,9999,,,,FEW050,BKN100,,13,8,1031,0,"('SPZO', 'Ene2024-170900Z', '11005KT', '9999', 'FEW050', 'BKN100', '13/08', 'Q1031')"
Ene2024-171000Z,SPZO,09003KT,,9999,,,,FEW050,BKN100,,12,8,1032,0,"('SPZO', 'Ene2024-171000Z', '09003KT', '9999', 'FEW050', 'BKN100', '12/08', 'Q1032')"
Ene2024-171100Z,SPZO,11004KT,,9999,,,,SCT040,BKN100,,12,8,1032,0,"('SPZO', 'Ene2024-171100Z', '11004KT', '9999', 'SCT040', 'BKN100', '12/08', 'Q1032')"
Ene2024-171200Z,SPZO,09004KT,,9999,,,,SCT040,BKN100,,12,8,1033,0,"('SPZO', 'Ene2024-171200Z', '09004KT', '9999', 'SCT040', 'BKN100', '12/08', 'Q1033')"
Ene2024-171300Z,SPZO,VRB02KT,,9999,,,,SCT050,SCT100,,15,8,1034,0,"('SPZO', 'Ene2024-171300Z', 'VRB02KT', '9999', 'SCT050', 'SCT100', '15/08', 'Q1034')"
Ene2024-171400Z,SPZO,VRB02KT,,9999,,,,FEW050,SCT100,,17,9,1033,0,"('SPZO', 'Ene2024-171400Z', 'VRB02KT', '9999', 'FEW050', 'SCT100', '17/09', 'Q1033')"
Ene2024-171500Z,SPZO,VRB03KT,,9999,,,,SCT050,BKN100,,19,7,1033,0,"('SPZO', 'Ene2024-171500Z', 'VRB03KT', '9999', 'SCT050', 'BKN100', '19/07', 'Q1033')"
Ene2024-171600Z,SPZO,04004KT,350V100,9999,,-RA,,FEW040TCU,SCT050,BKN100,19,7,1032,0,"('SPZO', 'Ene2024-171600Z', '04004KT', '350V100', '9999', '-RA', 'FEW040TCU', 'SCT050', 'BKN100', '19/07', 'Q1032')"
Ene2024-171700Z,SPZO,13007KT,100V200,9999,,-RA,VCSH,FEW040TCU,SCT050,BKN100,19,8,1031,0,"('SPZO', 'Ene2024-171700Z', '13007KT', '100V200', '9999', '-RA', 'VCSH', 'FEW040TCU', 'SCT050', 'BKN100', '19/08', 'Q1031')"
Ene2024-171800Z,SPZO,32003KT,230V020,9999,,VCSH,,FEW040TCU,SCT050,BKN100,18,9,1030,0,"('SPZO', 'Ene2024-171800Z', '32003KT', '230V020', '9999', 'VCSH', 'FEW040TCU', 'SCT050', 'BKN100', '18/09', 'Q1030')"
Ene2024-171900Z,SPZO,VRB04KT,,8000,,RA,VCSH,FEW040TCU,SCT050,BKN100,18,9,1029,0,"('SPZO', 'Ene2024-171900Z', 'VRB04KT', '8000', 'RA', 'VCSH', 'FEW040TCU', 'SCT050', 'BKN100', '18/09', 'Q1029')"
Ene2024-172000Z,SPZO,01010KT,330V040,9999,,,,FEW040TCU,SCT050,BKN100,20,9,1028,0,"('SPZO', 'Ene2024-172000Z', '01010KT', '330V040', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '20/09', 'Q1028')"
Ene2024-172100Z,SPZO,27012KT,210V290,9999,,,,FEW040TCU,SCT050,BKN100,17,8,1029,0,"('SPZO', 'Ene2024-172100Z', '27012KT', '210V290', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '17/08', 'Q1029')"
Ene2024-172200Z,SPZO,28009KT,240V310,9999,,,,SCT050,BKN100,,17,7,1029,0,"('SPZO', 'Ene2024-172200Z', '28009KT', '240V310', '9999', 'SCT050', 'BKN100', '17/07', 'Q1029')"
Ene2024-172300Z,SPZO,22004KT,190V250,9999,,,,SCT046,SCT080,,17,7,1030,0,"('SPZO', 'Ene2024-172300Z', '22004KT', '190V250', '9999', 'SCT046', 'SCT080', '17/07', 'Q1030')"
Ene2024-180000Z,SPZO,VRB06KT,,9999,,,,SCT040,SCT080,,17,7,1031,0,"('SPZO', 'Ene2024-180000Z', 'VRB06KT', '9999', 'SCT040', 'SCT080', '17/07', 'Q1031')"
Ene2024-180100Z,SPZO,09003KT,350V130,9999,,,,SCT040,BKN080,,16,7,1032,0,"('SPZO', 'Ene2024-180100Z', '09003KT', '350V130', '9999', 'SCT040', 'BKN080', '16/07', 'Q1032')"
Ene2024-180200Z,SPZO,09006KT,050V160,9999,,,,SCT040,BKN080,,16,7,1033,0,"('SPZO', 'Ene2024-180200Z', '09006KT', '050V160', '9999', 'SCT040', 'BKN080', '16/07', 'Q1033')"
Ene2024-180300Z,SPZO,11008KT,,9999,,,,SCT046,BKN080,,13,8,1034,0,"('SPZO', 'Ene2024-180300Z', '11008KT', '9999', 'SCT046', 'BKN080', '13/08', 'Q1034')"
Ene2024-180400Z,SPZO,09009KT,,9999,,,,SCT046,BKN080,,12,8,1035,0,"('SPZO', 'Ene2024-180400Z', '09009KT', '9999', 'SCT046', 'BKN080', '12/08', 'Q1035')"
Ene2024-180500Z,SPZO,09007KT,,9999,,,,SCT046,BKN080,,12,8,1034,0,"('SPZO', 'Ene2024-180500Z', '09007KT', '9999', 'SCT046', 'BKN080', '12/08', 'Q1034')"
Ene2024-180600Z,SPZO,10004KT,,9999,,,,SCT046,BKN080,,12,8,1033,0,"('SPZO', 'Ene2024-180600Z', '10004KT', '9999', 'SCT046', 'BKN080', '12/08', 'Q1033')"
Ene2024-180700Z,SPZO,VRB02KT,,9999,,,,SCT046,BKN080,,12,8,1033,0,"('SPZO', 'Ene2024-180700Z', 'VRB02KT', '9999', 'SCT046', 'BKN080', '12/08', 'Q1033')"
Ene2024-180800Z,SPZO,VRB02KT,,9999,,,,SCT040,BKN080,,11,8,1033,0,"('SPZO', 'Ene2024-180800Z', 'VRB02KT', '9999', 'SCT040', 'BKN080', '11/08', 'Q1033')"
Ene2024-180900Z,SPZO,VRB02KT,,9999,,,,SCT040,BKN080,,11,8,1032,0,"('SPZO', 'Ene2024-180900Z', 'VRB02KT', '9999', 'SCT040', 'BKN080', '11/08', 'Q1032')"
Ene2024-181000Z,SPZO,14004KT,110V170,9999,,,,SCT040,BKN080,,12,9,1032,0,"('SPZO', 'Ene2024-181000Z', '14004KT', '110V170', '9999', 'SCT040', 'BKN080', '12/09', 'Q1032')"
Ene2024-181100Z,SPZO,07003KT,,9999,,,,SCT046,BKN080,,12,9,1033,0,"('SPZO', 'Ene2024-181100Z', '07003KT', '9999', 'SCT046', 'BKN080', '12/09', 'Q1033')"
Ene2024-181200Z,SPZO,12004KT,,9999,,,,SCT046,BKN080,,12,9,1034,0,"('SPZO', 'Ene2024-181200Z', '12004KT', '9999', 'SCT046', 'BKN080', '12/09', 'Q1034')"
Ene2024-181300Z,SPZO,VRB02KT,,9999,,,,SCT043,BKN080,,13,8,1034,0,"('SPZO', 'Ene2024-181300Z', 'VRB02KT', '9999', 'SCT043', 'BKN080', '13/08', 'Q1034')"
Ene2024-181400Z,SPZO,VRB02KT,,9999,,-RA,,FEW030,SCT036,BKN080,13,8,1035,0,"('SPZO', 'Ene2024-181400Z', 'VRB02KT', '9999', '-RA', 'FEW030', 'SCT036', 'BKN080', '13/08', 'Q1035')"
Ene2024-181500Z,SPZO,VRB01KT,,9000,,-RA,,FEW020,SCT036,BKN080,13,10,1036,0,"('SPZO', 'Ene2024-181500Z', 'VRB01KT', '9000', '-RA', 'FEW020', 'SCT036', 'BKN080', '13/10', 'Q1036')"
Ene2024-181600Z,SPZO,VRB02KT,,9999,,,,SCT033,BKN080,,14,9,1036,0,"('SPZO', 'Ene2024-181600Z', 'VRB02KT', '9999', 'SCT033', 'BKN080', '14/09', 'Q1036')"
Ene2024-181700Z,SPZO,27004KT,210V310,9999,,,,FEW040TCU,SCT050,BKN100,14,8,1035,0,"('SPZO', 'Ene2024-181700Z', '27004KT', '210V310', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '14/08', 'Q1035')"
Ene2024-181800Z,SPZO,06005KT,360V100,9999,,,,FEW040TCU,SCT050,BKN100,15,8,1034,0,"('SPZO', 'Ene2024-181800Z', '06005KT', '360V100', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '15/08', 'Q1034')"
Ene2024-181900Z,SPZO,VRB03KT,,9999,,,,SCT050,BKN100,,16,7,1033,0,"('SPZO', 'Ene2024-181900Z', 'VRB03KT', '9999', 'SCT050', 'BKN100', '16/07', 'Q1033')"
Ene2024-182000Z,SPZO,VRB04KT,,9999,,,,SCT050,BKN100,,18,8,1032,0,"('SPZO', 'Ene2024-182000Z', 'VRB04KT', '9999', 'SCT050', 'BKN100', '18/08', 'Q1032')"
Ene2024-182100Z,SPZO,VRB03KT,,9999,,,,SCT050,BKN100,,19,6,1030,0,"('SPZO', 'Ene2024-182100Z', 'VRB03KT', '9999', 'SCT050', 'BKN100', '19/06', 'Q1030')"
Ene2024-182200Z,SPZO,VRB04KT,,9999,,,,SCT050,BKN100,,19,7,1029,0,"('SPZO', 'Ene2024-182200Z', 'VRB04KT', '9999', 'SCT050', 'BKN100', '19/07', 'Q1029')"
Ene2024-182300Z,SPZO,28007KT,,9999,,,,FEW050,SCT100,,17,8,1030,0,"('SPZO', 'Ene2024-182300Z', '28007KT', '9999', 'FEW050', 'SCT100', '17/08', 'Q1030')"
Ene2024-190000Z,SPZO,29008KT,,9999,,,,SCT050,BKN100,,16,8,1030,0,"('SPZO', 'Ene2024-190000Z', '29008KT', '9999', 'SCT050', 'BKN100', '16/08', 'Q1030')"
Ene2024-190100Z,SPZO,29009KT,,9999,,,,SCT050,BKN100,,16,8,1031,0,"('SPZO', 'Ene2024-190100Z', '29009KT', '9999', 'SCT050', 'BKN100', '16/08', 'Q1031')"
Ene2024-190200Z,SPZO,29006KT,,9999,,,,NSC,,,15,9,1032,0,"('SPZO', 'Ene2024-190200Z', '29006KT', '9999', 'NSC', '15/09', 'Q1032')"
Ene2024-190300Z,SPZO,28005KT,,9999,,,,NSC,,,13,9,1033,0,"('SPZO', 'Ene2024-190300Z', '28005KT', '9999', 'NSC', '13/09', 'Q1033')"
Ene2024-190400Z,SPZO,30003KT,,9999,,,,SCT100,,,12,8,1033,0,"('SPZO', 'Ene2024-190400Z', '30003KT', '9999', 'SCT100', '12/08', 'Q1033')"
Ene2024-190600Z,SPZO,VRB01KT,,9999,,,,SCT046,BKN080,,12,9,1032,0,"('SPZO', 'Ene2024-190600Z', 'VRB01KT', '9999', 'SCT046', 'BKN080', '12/09', 'Q1032')"
Ene2024-190700Z,SPZO,11004KT,,9999,,,,SCT046,BKN080,,12,9,1031,0,"('SPZO', 'Ene2024-190700Z', '11004KT', '9999', 'SCT046', 'BKN080', '12/09', 'Q1031')"
Ene2024-190800Z,SPZO,11002KT,,9999,,,,SCT046,BKN080,,11,9,1031,0,"('SPZO', 'Ene2024-190800Z', '11002KT', '9999', 'SCT046', 'BKN080', '11/09', 'Q1031')"
Ene2024-190900Z,SPZO,12001KT,,9999,,,,FEW046,BKN080,,12,9,1032,0,"('SPZO', 'Ene2024-190900Z', '12001KT', '9999', 'FEW046', 'BKN080', '12/09', 'Q1032')"
Ene2024-191000Z,SPZO,09002KT,,9999,,,,FEW043,BKN080,,11,8,1032,0,"('SPZO', 'Ene2024-191000Z', '09002KT', '9999', 'FEW043', 'BKN080', '11/08', 'Q1032')"
Ene2024-191100Z,SPZO,11003KT,,9999,,,,FEW100,,,10,8,1033,0,"('SPZO', 'Ene2024-191100Z', '11003KT', '9999', 'FEW100', '10/08', 'Q1033')"
Ene2024-191200Z,SPZO,08004KT,,9999,,,,SCT100,,,12,9,1033,0,"('SPZO', 'Ene2024-191200Z', '08004KT', '9999', 'SCT100', '12/09', 'Q1033')"
Ene2024-191300Z,SPZO,00000KT,,9999,,,,SCT100,,,15,9,1034,0,"('SPZO', 'Ene2024-191300Z', '00000KT', '9999', 'SCT100', '15/09', 'Q1034')"
Ene2024-191400Z,SPZO,09005KT,060V120,9999,,,,SCT050,BKN100,,15,9,1034,0,"('SPZO', 'Ene2024-191400Z', '09005KT', '060V120', '9999', 'SCT050', 'BKN100', '15/09', 'Q1034')"
Ene2024-191500Z,SPZO,VRB02KT,,9999,,VCSH,,SCT050,BKN100,,16,8,1034,0,"('SPZO', 'Ene2024-191500Z', 'VRB02KT', '9999', 'VCSH', 'SCT050', 'BKN100', '16/08', 'Q1034')"
Ene2024-191600Z,SPZO,VRB03KT,,9999,,,,FEW040,SCT050,BKN100,18,8,1033,0,"('SPZO', 'Ene2024-191600Z', 'VRB03KT', '9999', 'FEW040', 'SCT050', 'BKN100', '18/08', 'Q1033')"
Ene2024-191700Z,SPZO,12004KT,070V160,9999,,,,SCT050,SCT100,,19,7,1032,0,"('SPZO', 'Ene2024-191700Z', '12004KT', '070V160', '9999', 'SCT050', 'SCT100', '19/07', 'Q1032')"
Ene2024-191800Z,SPZO,08003KT,010V110,9999,,,,FEW040TCU,SCT050,BKN100,20,7,1031,0,"('SPZO', 'Ene2024-191800Z', '08003KT', '010V110', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '20/07', 'Q1031')"
Ene2024-191900Z,SPZO,05003KT,010V100,9999,,,,FEW040TCU,SCT050,BKN100,17,8,1030,0,"('SPZO', 'Ene2024-191900Z', '05003KT', '010V100', '9999', 'FEW040TCU', 'SCT050', 'BKN100', '17/08', 'Q1030')"
Ene2024-192000Z,SPZO,VRB03KT,,9999,,,,SCT050,BKN100,,21,6,1028,0,"('SPZO', 'Ene2024-192000Z', 'VRB03KT', '9999', 'SCT050', 'BKN100', '21/06', 'Q1028')"
Ene2024-192100Z,SPZO,35008KT,310V070,9999,,,,SCT050,SCT100,,22,6,1027,0,"('SPZO', 'Ene2024-192100Z', '35008KT', '310V070', '9999', 'SCT050', 'SCT100', '22/06', 'Q1027')"
Ene2024-192200Z,SPZO,36011KT,320V040,9999,,,,FEW050,SCT100,,22,6,1027,0,"('SPZO', 'Ene2024-192200Z', '36011KT', '320V040', '9999', 'FEW050', 'SCT100', '22/06', 'Q1027')"
Ene2024-192300Z,SPZO,06006KT,350V100,9999,,,,FEW046,,,20,6,1028,0,"('SPZO', 'Ene2024-192300Z', '06006KT', '350V100', '9999', 'FEW046', '20/06', 'Q1028')"
Ene2024-200000Z,SPZO,VRB05KT,,9999,,,,SCT046,,,17,7,1029,0,"('SPZO', 'Ene2024-200000Z', 'VRB05KT', '9999', 'SCT046', '17/07', 'Q1029')"
Ene2024-200100Z,SPZO,11005KT,,9999,,,,SCT046,SCT080,,16,7,1031,0,"('SPZO', 'Ene2024-200100Z', '11005KT', '9999', 'SCT046', 'SCT080', '16/07', 'Q1031')"
Ene2024-200200Z,SPZO,12003KT,070V180,9999,,,,SCT046,SCT080,,16,7,1032,0,"('SPZO', 'Ene2024-200200Z', '12003KT', '070V180', '9999', 'SCT046', 'SCT080', '16/07', 'Q1032')"
Ene2024-200300Z,SPZO,VRB01KT,,9999,,,,SCT050,SCT100,,15,8,1033,0,"('SPZO', 'Ene2024-200300Z', 'VRB01KT', '9999', 'SCT050', 'SCT100', '15/08', 'Q1033')"
Ene2024-200400Z,SPZO,13003KT,100V160,9999,,,,SCT050,SCT100,,15,8,1033,0,"('SPZO', 'Ene2024-200400Z', '13003KT', '100V160', '9999', 'SCT050', 'SCT100', '15/08', 'Q1033')"
Ene2024-200500Z,SPZO,VRB01KT,,9999,,,,SCT050,SCT100,,14,9,1033,0,"('SPZO', 'Ene2024-200500Z', 'VRB01KT', '9999', 'SCT050', 'SCT100', '14/09', 'Q1033')"
Ene2024-200600Z,SPZO,17003KT,,9999,,,,SCT050,SCT100,,14,8,1032,0,"('SPZO', 'Ene2024-200600Z', '17003KT', '9999', 'SCT050', 'SCT100', '14/08', 'Q1032')"
Ene2024-200700Z,SPZO,27006KT,,9999,,,,SCT050,SCT100,,13,8,1031,0,"('SPZO', 'Ene2024-200700Z', '27006KT', '9999', 'SCT050', 'SCT100', '13/08', 'Q1031')"
Ene2024-200800Z,SPZO,28004KT,260V320,9999,,,,SCT043,SCT080,,11,8,1031,0,"('SPZO', 'Ene2024-200800Z', '28004KT', '260V320', '9999', 'SCT043', 'SCT080', '11/08', 'Q1031')"
Ene2024-200900Z,SPZO,VRB02KT,,9999,,,,SCT043,SCT080,,11,8,1031,0,"('SPZO', 'Ene2024-200900Z', 'VRB02KT', '9999', 'SCT043', 'SCT080', '11/08', 'Q1031')"
Ene2024-201000Z,SPZO,30003KT,270V350,9999,,,,SCT040,BKN080,,10,8,1032,0,"('SPZO', 'Ene2024-201000Z', '30003KT', '270V350', '9999', 'SCT040', 'BKN080', '10/08', 'Q1032')"
Ene2024-201100Z,SPZO,09004KT,060V140,9999,,,,FEW046,SCT100,,11,8,1032,0,"('SPZO', 'Ene2024-201100Z', '09004KT', '060V140', '9999', 'FEW046', 'SCT100', '11/08', 'Q1032')"
Ene2024-201200Z,SPZO,10009KT,,9999,,,,SCT050,SCT100,,12,8,1033,0,"('SPZO', 'Ene2024-201200Z', '10009KT', '9999', 'SCT050', 'SCT100', '12/08', 'Q1033')"
Ene2024-201300Z,SPZO,10006KT,,9999,,,,FEW046,BKN080,,13,8,1034,0,"('SPZO', 'Ene2024-201300Z', '10006KT', '9999', 'FEW046', 'BKN080', '13/08', 'Q1034')"
Ene2024-201400Z,SPZO,VRB05KT,,9999,,,,FEW046,SCT080,,16,6,1034,0,"('SPZO', 'Ene2024-201400Z', 'VRB05KT', '9999', 'FEW046', 'SCT080', '16/06', 'Q1034')"
Ene2024-201500Z,SPZO,VRB04KT,,9999,,,,SCT050,,,18,8,1033,0,"('SPZO', 'Ene2024-201500Z', 'VRB04KT', '9999', 'SCT050', '18/08', 'Q1033')"
Ene2024-201600Z,SPZO,12007KT,060V200,9999,,,,SCT050,,,19,8,1033,0,"('SPZO', 'Ene2024-201600Z', '12007KT', '060V200', '9999', 'SCT050', '19/08', 'Q1033')"
Ene2024-201700Z,SPZO,VRB02KT,,9999,,,,SCT050,,,21,7,1031,0,"('SPZO', 'Ene2024-201700Z', 'VRB02KT', '9999', 'SCT050', '21/07', 'Q1031')"
Ene2024-201800Z,SPZO,08005KT,020V120,9999,,,,FEW050,BKN080,,20,5,1030,0,"('SPZO', 'Ene2024-201800Z', '08005KT', '020V120', '9999', 'FEW050', 'BKN080', '20/05', 'Q1030')"
Ene2024-201900Z,SPZO,05010KT,010V110,9999,,,,FEW050,BKN080,,20,5,1029,0,"('SPZO', 'Ene2024-201900Z', '05010KT', '010V110', '9999', 'FEW050', 'BKN080', '20/05', 'Q1029')"
Ene2024-202000Z,SPZO,VRB02KT,,9999,,,,FEW050,SCT080,,20,4,1028,0,"('SPZO', 'Ene2024-202000Z', 'VRB02KT', '9999', 'FEW050', 'SCT080', '20/04', 'Q1028')"
Ene2024-202100Z,SPZO,02012KT,340V050,9999,,,,FEW050,SCT080,,21,4,1027,0,"('SPZO', 'Ene2024-202100Z', '02012KT', '340V050', '9999', 'FEW050', 'SCT080', '21/04', 'Q1027')"
Ene2024-202200Z,SPZO,01008KT,330V050,9999,,,,FEW046,SCT080,,19,4,1028,0,"('SPZO', 'Ene2024-202200Z', '01008KT', '330V050', '9999', 'FEW046', 'SCT080', '19/04', 'Q1028')"
Ene2024-202300Z,SPZO,36007KT,330V030,9999,,,,SCT050,,,18,5,1029,0,"('SPZO', 'Ene2024-202300Z', '36007KT', '330V030', '9999', 'SCT050', '18/05', 'Q1029')"
Ene2024-210000Z,SPZO,VRB05KT,,9999,,,,NSC,,,17,5,1030,0,"('SPZO', 'Ene2024-210000Z', 'VRB05KT', '9999', 'NSC', '17/05', 'Q1030')"
Ene2024-210100Z,SPZO,33005KT,270V020,9999,,,,NSC,,,16,6,1032,0,"('SPZO', 'Ene2024-210100Z', '33005KT', '270V020', '9999', 'NSC', '16/06', 'Q1032')"
Ene2024-210200Z,SPZO,07005KT,020V110,9999,,,,SCT050,BKN100,,15,6,1033,0,"('SPZO', 'Ene2024-210200Z', '07005KT', '020V110', '9999', 'SCT050', 'BKN100', '15/06', 'Q1033')"
